item_points,item,team,role,opponent,score
0,Spirit of the Warrior,LDLC OL,top,Team GO,9
0,Staff of Conquered Worlds,LDLC OL,top,Team GO,9
0,Steel Aura,LDLC OL,top,Team GO,9
0,Swords of Darkness,LDLC OL,top,Team GO,9
0,The Puppeteer,LDLC OL,top,Team GO,9
0,The Stalker,LDLC OL,top,Team GO,9
0,The Visionary,LDLC OL,top,Team GO,9
0,Thirsty Dagger,LDLC OL,top,Team GO,9
25,Thirsty Scythes,LDLC OL,top,Team GO,9
17,Treasurer's Wisdom,LDLC OL,top,Team GO,9
0,Trimeteor,LDLC OL,top,Team GO,9
0,Unstoppable Lightning,LDLC OL,top,Team GO,9
0,Versatil Saber,LDLC OL,top,Team GO,9
2,Wild Claw,LDLC OL,top,Team GO,9
0,Wild Spirit,LDLC OL,top,Team GO,9
0,Arcane Adrenaline,LDLC OL,jungle,Team GO,-7
0,Arcane Explosive,LDLC OL,jungle,Team GO,-7
0,Beast Hunter,LDLC OL,jungle,Team GO,-7
0,Being of Light,LDLC OL,jungle,Team GO,-7
0,Berseker Ax,LDLC OL,jungle,Team GO,-7
0,Collecting Hammer,LDLC OL,jungle,Team GO,-7
0,Colossal Mace,LDLC OL,jungle,Team GO,-7
0,Conquering Staff,LDLC OL,jungle,Team GO,-7
0,Crown of the Dwarf King,LDLC OL,jungle,Team GO,-7
0,Dance of Death,LDLC OL,jungle,Team GO,-7
0,Death Helper,LDLC OL,jungle,Team GO,-7
0,Demon Claws,LDLC OL,jungle,Team GO,-7
0,Divine Ascent,LDLC OL,jungle,Team GO,-7
0,,LDLC OL,jungle,Team GO,-7
0,Elemental Discharge,LDLC OL,jungle,Team GO,-7
15,Equivalent Totem,LDLC OL,jungle,Team GO,-7
0,Fast Furious Blade,LDLC OL,jungle,Team GO,-7
0,Final Asteroid,LDLC OL,jungle,Team GO,-7
4,Guardian Totem,LDLC OL,jungle,Team GO,-7
0,Hawk's Eye,LDLC OL,jungle,Team GO,-7
0,Heavenly Vision,LDLC OL,jungle,Team GO,-7
0,Holy Sword,LDLC OL,jungle,Team GO,-7
0,Huntress of Souls,LDLC OL,jungle,Team GO,-7
0,Immortal Breastplate,LDLC OL,jungle,Team GO,-7
0,Imperious Gauntlet,LDLC OL,jungle,Team GO,-7
12,Incapacitor,LDLC OL,jungle,Team GO,-7
0,Legend Aura,LDLC OL,jungle,Team GO,-7
0,Magnetic Disintegrator,LDLC OL,jungle,Team GO,-7
0,Meteorites,LDLC OL,jungle,Team GO,-7
0,Obsidian Battle Plate,LDLC OL,jungle,Team GO,-7
0,Omnipresent Amulet,LDLC OL,jungle,Team GO,-7
0,Omnipresent Spirit,LDLC OL,jungle,Team GO,-7
0,Perfect Scythe,LDLC OL,jungle,Team GO,-7
0,Precise Hammer,LDLC OL,jungle,Team GO,-7
0,Rampage Momentum,LDLC OL,jungle,Team GO,-7
10,Rock Tomb,LDLC OL,jungle,Team GO,-7
0,Sacred Help,LDLC OL,jungle,Team GO,-7
0,Savage Looter,LDLC OL,jungle,Team GO,-7
8,Scythe,LDLC OL,jungle,Team GO,-7
0,Secret Scroll,LDLC OL,jungle,Team GO,-7
0,Sharp Blade,LDLC OL,jungle,Team GO,-7
0,Siege Mace,LDLC OL,jungle,Team GO,-7
0,Soul Hunter,LDLC OL,jungle,Team GO,-7
6,Spirit of the Squire,LDLC OL,jungle,Team GO,-7
0,Spirit of the Warrior,LDLC OL,jungle,Team GO,-7
0,Staff of Conquered Worlds,LDLC OL,jungle,Team GO,-7
0,Steel Aura,LDLC OL,jungle,Team GO,-7
0,Swords of Darkness,LDLC OL,jungle,Team GO,-7
0,The Puppeteer,LDLC OL,jungle,Team GO,-7
0,The Stalker,LDLC OL,jungle,Team GO,-7
0,The Visionary,LDLC OL,jungle,Team GO,-7
0,Thirsty Dagger,LDLC OL,jungle,Team GO,-7
0,Thirsty Scythes,LDLC OL,jungle,Team GO,-7
0,Treasurer's Wisdom,LDLC OL,jungle,Team GO,-7
0,Trimeteor,LDLC OL,jungle,Team GO,-7
0,Unstoppable Lightning,LDLC OL,jungle,Team GO,-7
0,Versatil Saber,LDLC OL,jungle,Team GO,-7
15,Wild Claw,LDLC OL,jungle,Team GO,-7
0,Wild Spirit,LDLC OL,jungle,Team GO,-7
0,Arcane Adrenaline,LDLC OL,mid,Team GO,5
0,Arcane Explosive,LDLC OL,mid,Team GO,5
0,Beast Hunter,LDLC OL,mid,Team GO,5
0,Being of Light,LDLC OL,mid,Team GO,5
14,Berseker Ax,LDLC OL,mid,Team GO,5
6,Collecting Hammer,LDLC OL,mid,Team GO,5
0,Colossal Mace,LDLC OL,mid,Team GO,5
24,Conquering Staff,LDLC OL,mid,Team GO,5
0,Crown of the Dwarf King,LDLC OL,mid,Team GO,5
0,Dance of Death,LDLC OL,mid,Team GO,5
0,Death Helper,LDLC OL,mid,Team GO,5
0,Demon Claws,LDLC OL,mid,Team GO,5
25,Divine Ascent,LDLC OL,mid,Team GO,5
0,,LDLC OL,mid,Team GO,5
0,Elemental Discharge,LDLC OL,mid,Team GO,5
18,Equivalent Totem,LDLC OL,mid,Team GO,5
16,Fast Furious Blade,LDLC OL,mid,Team GO,5
0,Final Asteroid,LDLC OL,mid,Team GO,5
2,Guardian Totem,LDLC OL,mid,Team GO,5
0,Hawk's Eye,LDLC OL,mid,Team GO,5
0,Heavenly Vision,LDLC OL,mid,Team GO,5
0,Holy Sword,LDLC OL,mid,Team GO,5
0,Huntress of Souls,LDLC OL,mid,Team GO,5
0,Immortal Breastplate,LDLC OL,mid,Team GO,5
30,Imperious Gauntlet,LDLC OL,mid,Team GO,5
15,Incapacitor,LDLC OL,mid,Team GO,5
0,Legend Aura,LDLC OL,mid,Team GO,5
0,Magnetic Disintegrator,LDLC OL,mid,Team GO,5
0,Meteorites,LDLC OL,mid,Team GO,5
0,Obsidian Battle Plate,LDLC OL,mid,Team GO,5
0,Omnipresent Amulet,LDLC OL,mid,Team GO,5
0,Omnipresent Spirit,LDLC OL,mid,Team GO,5
15,Perfect Scythe,LDLC OL,mid,Team GO,5
0,Precise Hammer,LDLC OL,mid,Team GO,5
0,Rampage Momentum,LDLC OL,mid,Team GO,5
0,Rock Tomb,LDLC OL,mid,Team GO,5
0,Sacred Help,LDLC OL,mid,Team GO,5
0,Savage Looter,LDLC OL,mid,Team GO,5
21,Scythe,LDLC OL,mid,Team GO,5
0,Secret Scroll,LDLC OL,mid,Team GO,5
6,Sharp Blade,LDLC OL,mid,Team GO,5
0,Siege Mace,LDLC OL,mid,Team GO,5
0,Soul Hunter,LDLC OL,mid,Team GO,5
3,Spirit of the Squire,LDLC OL,mid,Team GO,5
0,Spirit of the Warrior,LDLC OL,mid,Team GO,5
0,Staff of Conquered Worlds,LDLC OL,mid,Team GO,5
0,Steel Aura,LDLC OL,mid,Team GO,5
0,Swords of Darkness,LDLC OL,mid,Team GO,5
0,The Puppeteer,LDLC OL,mid,Team GO,5
0,The Stalker,LDLC OL,mid,Team GO,5
0,The Visionary,LDLC OL,mid,Team GO,5
0,Thirsty Dagger,LDLC OL,mid,Team GO,5
25,Thirsty Scythes,LDLC OL,mid,Team GO,5
17,Treasurer's Wisdom,LDLC OL,mid,Team GO,5
0,Trimeteor,LDLC OL,mid,Team GO,5
0,Unstoppable Lightning,LDLC OL,mid,Team GO,5
0,Versatil Saber,LDLC OL,mid,Team GO,5
1,Wild Claw,LDLC OL,mid,Team GO,5
0,Wild Spirit,LDLC OL,mid,Team GO,5
0,Arcane Adrenaline,LDLC OL,bot,Team GO,5
0,Arcane Explosive,LDLC OL,bot,Team GO,5
0,Beast Hunter,LDLC OL,bot,Team GO,5
0,Being of Light,LDLC OL,bot,Team GO,5
14,Berseker Ax,LDLC OL,bot,Team GO,5
12,Collecting Hammer,LDLC OL,bot,Team GO,5
0,Colossal Mace,LDLC OL,bot,Team GO,5
0,Conquering Staff,LDLC OL,bot,Team GO,5
0,Crown of the Dwarf King,LDLC OL,bot,Team GO,5
0,Dance of Death,LDLC OL,bot,Team GO,5
0,Death Helper,LDLC OL,bot,Team GO,5
0,Demon Claws,LDLC OL,bot,Team GO,5
0,Divine Ascent,LDLC OL,bot,Team GO,5
0,,LDLC OL,bot,Team GO,5
0,Elemental Discharge,LDLC OL,bot,Team GO,5
17,Equivalent Totem,LDLC OL,bot,Team GO,5
16,Fast Furious Blade,LDLC OL,bot,Team GO,5
0,Final Asteroid,LDLC OL,bot,Team GO,5
6,Guardian Totem,LDLC OL,bot,Team GO,5
0,Hawk's Eye,LDLC OL,bot,Team GO,5
0,Heavenly Vision,LDLC OL,bot,Team GO,5
0,Holy Sword,LDLC OL,bot,Team GO,5
0,Huntress of Souls,LDLC OL,bot,Team GO,5
0,Immortal Breastplate,LDLC OL,bot,Team GO,5
0,Imperious Gauntlet,LDLC OL,bot,Team GO,5
3,Incapacitor,LDLC OL,bot,Team GO,5
0,Legend Aura,LDLC OL,bot,Team GO,5
0,Magnetic Disintegrator,LDLC OL,bot,Team GO,5
0,Meteorites,LDLC OL,bot,Team GO,5
0,Obsidian Battle Plate,LDLC OL,bot,Team GO,5
0,Omnipresent Amulet,LDLC OL,bot,Team GO,5
0,Omnipresent Spirit,LDLC OL,bot,Team GO,5
0,Perfect Scythe,LDLC OL,bot,Team GO,5
18,Precise Hammer,LDLC OL,bot,Team GO,5
0,Rampage Momentum,LDLC OL,bot,Team GO,5
10,Rock Tomb,LDLC OL,bot,Team GO,5
0,Sacred Help,LDLC OL,bot,Team GO,5
0,Savage Looter,LDLC OL,bot,Team GO,5
19,Scythe,LDLC OL,bot,Team GO,5
0,Secret Scroll,LDLC OL,bot,Team GO,5
6,Sharp Blade,LDLC OL,bot,Team GO,5
0,Siege Mace,LDLC OL,bot,Team GO,5
0,Soul Hunter,LDLC OL,bot,Team GO,5
3,Spirit of the Squire,LDLC OL,bot,Team GO,5
0,Spirit of the Warrior,LDLC OL,bot,Team GO,5
0,Staff of Conquered Worlds,LDLC OL,bot,Team GO,5
0,Steel Aura,LDLC OL,bot,Team GO,5
0,Swords of Darkness,LDLC OL,bot,Team GO,5
0,The Puppeteer,LDLC OL,bot,Team GO,5
0,The Stalker,LDLC OL,bot,Team GO,5
0,The Visionary,LDLC OL,bot,Team GO,5
0,Thirsty Dagger,LDLC OL,bot,Team GO,5
25,Thirsty Scythes,LDLC OL,bot,Team GO,5
17,Treasurer's Wisdom,LDLC OL,bot,Team GO,5
0,Trimeteor,LDLC OL,bot,Team GO,5
0,Unstoppable Lightning,LDLC OL,bot,Team GO,5
0,Versatil Saber,LDLC OL,bot,Team GO,5
1,Wild Claw,LDLC OL,bot,Team GO,5
0,Wild Spirit,LDLC OL,bot,Team GO,5
0,Arcane Adrenaline,LDLC OL,support,Team GO,-14
0,Arcane Explosive,LDLC OL,support,Team GO,-14
0,Beast Hunter,LDLC OL,support,Team GO,-14
0,Being of Light,LDLC OL,support,Team GO,-14
0,Berseker Ax,LDLC OL,support,Team GO,-14
12,Collecting Hammer,LDLC OL,support,Team GO,-14
0,Colossal Mace,LDLC OL,support,Team GO,-14
24,Conquering Staff,LDLC OL,support,Team GO,-14
0,Crown of the Dwarf King,LDLC OL,support,Team GO,-14
0,Dance of Death,LDLC OL,support,Team GO,-14
0,Death Helper,LDLC OL,support,Team GO,-14
0,Demon Claws,LDLC OL,support,Team GO,-14
0,Divine Ascent,LDLC OL,support,Team GO,-14
0,,LDLC OL,support,Team GO,-14
0,Elemental Discharge,LDLC OL,support,Team GO,-14
14,Equivalent Totem,LDLC OL,support,Team GO,-14
0,Fast Furious Blade,LDLC OL,support,Team GO,-14
0,Final Asteroid,LDLC OL,support,Team GO,-14
16,Guardian Totem,LDLC OL,support,Team GO,-14
8,Hawk's Eye,LDLC OL,support,Team GO,-14
0,Heavenly Vision,LDLC OL,support,Team GO,-14
0,Holy Sword,LDLC OL,support,Team GO,-14
0,Huntress of Souls,LDLC OL,support,Team GO,-14
0,Immortal Breastplate,LDLC OL,support,Team GO,-14
0,Imperious Gauntlet,LDLC OL,support,Team GO,-14
15,Incapacitor,LDLC OL,support,Team GO,-14
0,Legend Aura,LDLC OL,support,Team GO,-14
0,Magnetic Disintegrator,LDLC OL,support,Team GO,-14
0,Meteorites,LDLC OL,support,Team GO,-14
0,Obsidian Battle Plate,LDLC OL,support,Team GO,-14
0,Omnipresent Amulet,LDLC OL,support,Team GO,-14
0,Omnipresent Spirit,LDLC OL,support,Team GO,-14
0,Perfect Scythe,LDLC OL,support,Team GO,-14
18,Precise Hammer,LDLC OL,support,Team GO,-14
0,Rampage Momentum,LDLC OL,support,Team GO,-14
0,Rock Tomb,LDLC OL,support,Team GO,-14
0,Sacred Help,LDLC OL,support,Team GO,-14
0,Savage Looter,LDLC OL,support,Team GO,-14
1,Scythe,LDLC OL,support,Team GO,-14
0,Secret Scroll,LDLC OL,support,Team GO,-14
0,Sharp Blade,LDLC OL,support,Team GO,-14
0,Siege Mace,LDLC OL,support,Team GO,-14
0,Soul Hunter,LDLC OL,support,Team GO,-14
6,Spirit of the Squire,LDLC OL,support,Team GO,-14
0,Spirit of the Warrior,LDLC OL,support,Team GO,-14
0,Staff of Conquered Worlds,LDLC OL,support,Team GO,-14
0,Steel Aura,LDLC OL,support,Team GO,-14
0,Swords of Darkness,LDLC OL,support,Team GO,-14
0,The Puppeteer,LDLC OL,support,Team GO,-14
16,The Stalker,LDLC OL,support,Team GO,-14
0,The Visionary,LDLC OL,support,Team GO,-14
0,Thirsty Dagger,LDLC OL,support,Team GO,-14
0,Thirsty Scythes,LDLC OL,support,Team GO,-14
0,Treasurer's Wisdom,LDLC OL,support,Team GO,-14
0,Trimeteor,LDLC OL,support,Team GO,-14
0,Unstoppable Lightning,LDLC OL,support,Team GO,-14
0,Versatil Saber,LDLC OL,support,Team GO,-14
0,Wild Claw,LDLC OL,support,Team GO,-14
0,Wild Spirit,LDLC OL,support,Team GO,-14
0,Baron' s Mask,LDLC OL,coach,Team GO,10
13,Big Worm Hunter,LDLC OL,coach,Team GO,10
0,Conquest Hammer,LDLC OL,coach,Team GO,10
8,Destroyer Hammer,LDLC OL,coach,Team GO,10
0,Elemental Dragon Soul,LDLC OL,coach,Team GO,10
0,Eye of the Void,LDLC OL,coach,Team GO,10
8,First Line,LDLC OL,coach,Team GO,10
0,Golden Force,LDLC OL,coach,Team GO,10
0,Killer Momentum,LDLC OL,coach,Team GO,10
0,Light Swords,LDLC OL,coach,Team GO,10
20,Magic Scales,LDLC OL,coach,Team GO,10
0,Royal Protector,LDLC OL,coach,Team GO,10
15,Scale Tearer,LDLC OL,coach,Team GO,10
8,Seal of Desecration,LDLC OL,coach,Team GO,10
0,Spirit of the Rift,LDLC OL,coach,Team GO,10
0,Underworld Guardian,LDLC OL,coach,Team GO,10
0,Arcane Adrenaline,Team GO,top,LDLC OL,25
0,Arcane Explosive,Team GO,top,LDLC OL,25
0,Beast Hunter,Team GO,top,LDLC OL,25
0,Being of Light,Team GO,top,LDLC OL,25
14,Berseker Ax,Team GO,top,LDLC OL,25
12,Collecting Hammer,Team GO,top,LDLC OL,25
0,Colossal Mace,Team GO,top,LDLC OL,25
0,Conquering Staff,Team GO,top,LDLC OL,25
0,Crown of the Dwarf King,Team GO,top,LDLC OL,25
0,Dance of Death,Team GO,top,LDLC OL,25
10,Death Helper,Team GO,top,LDLC OL,25
0,Demon Claws,Team GO,top,LDLC OL,25
25,Divine Ascent,Team GO,top,LDLC OL,25
0,,Team GO,top,LDLC OL,25
0,Elemental Discharge,Team GO,top,LDLC OL,25
18,Equivalent Totem,Team GO,top,LDLC OL,25
0,Fast Furious Blade,Team GO,top,LDLC OL,25
0,Final Asteroid,Team GO,top,LDLC OL,25
7,Guardian Totem,Team GO,top,LDLC OL,25
8,Hawk's Eye,Team GO,top,LDLC OL,25
0,Heavenly Vision,Team GO,top,LDLC OL,25
0,Holy Sword,Team GO,top,LDLC OL,25
0,Huntress of Souls,Team GO,top,LDLC OL,25
0,Immortal Breastplate,Team GO,top,LDLC OL,25
0,Imperious Gauntlet,Team GO,top,LDLC OL,25
6,Incapacitor,Team GO,top,LDLC OL,25
0,Legend Aura,Team GO,top,LDLC OL,25
0,Magnetic Disintegrator,Team GO,top,LDLC OL,25
0,Meteorites,Team GO,top,LDLC OL,25
20,Obsidian Battle Plate,Team GO,top,LDLC OL,25
0,Omnipresent Amulet,Team GO,top,LDLC OL,25
0,Omnipresent Spirit,Team GO,top,LDLC OL,25
0,Perfect Scythe,Team GO,top,LDLC OL,25
18,Precise Hammer,Team GO,top,LDLC OL,25
0,Rampage Momentum,Team GO,top,LDLC OL,25
0,Rock Tomb,Team GO,top,LDLC OL,25
0,Sacred Help,Team GO,top,LDLC OL,25
0,Savage Looter,Team GO,top,LDLC OL,25
17,Scythe,Team GO,top,LDLC OL,25
0,Secret Scroll,Team GO,top,LDLC OL,25
9,Sharp Blade,Team GO,top,LDLC OL,25
0,Siege Mace,Team GO,top,LDLC OL,25
0,Soul Hunter,Team GO,top,LDLC OL,25
12,Spirit of the Squire,Team GO,top,LDLC OL,25
0,Spirit of the Warrior,Team GO,top,LDLC OL,25
0,Staff of Conquered Worlds,Team GO,top,LDLC OL,25
0,Steel Aura,Team GO,top,LDLC OL,25
0,Swords of Darkness,Team GO,top,LDLC OL,25
20,The Puppeteer,Team GO,top,LDLC OL,25
0,The Stalker,Team GO,top,LDLC OL,25
0,The Visionary,Team GO,top,LDLC OL,25
0,Thirsty Dagger,Team GO,top,LDLC OL,25
0,Thirsty Scythes,Team GO,top,LDLC OL,25
17,Treasurer's Wisdom,Team GO,top,LDLC OL,25
0,Trimeteor,Team GO,top,LDLC OL,25
0,Unstoppable Lightning,Team GO,top,LDLC OL,25
0,Versatil Saber,Team GO,top,LDLC OL,25
1,Wild Claw,Team GO,top,LDLC OL,25
0,Wild Spirit,Team GO,top,LDLC OL,25
0,Arcane Adrenaline,Team GO,jungle,LDLC OL,19
0,Arcane Explosive,Team GO,jungle,LDLC OL,19
18,Beast Hunter,Team GO,jungle,LDLC OL,19
18,Being of Light,Team GO,jungle,LDLC OL,19
0,Berseker Ax,Team GO,jungle,LDLC OL,19
6,Collecting Hammer,Team GO,jungle,LDLC OL,19
0,Colossal Mace,Team GO,jungle,LDLC OL,19
0,Conquering Staff,Team GO,jungle,LDLC OL,19
0,Crown of the Dwarf King,Team GO,jungle,LDLC OL,19
0,Dance of Death,Team GO,jungle,LDLC OL,19
10,Death Helper,Team GO,jungle,LDLC OL,19
0,Demon Claws,Team GO,jungle,LDLC OL,19
0,Divine Ascent,Team GO,jungle,LDLC OL,19
0,,Team GO,jungle,LDLC OL,19
18,Elemental Discharge,Team GO,jungle,LDLC OL,19
16,Equivalent Totem,Team GO,jungle,LDLC OL,19
0,Fast Furious Blade,Team GO,jungle,LDLC OL,19
0,Final Asteroid,Team GO,jungle,LDLC OL,19
3,Guardian Totem,Team GO,jungle,LDLC OL,19
8,Hawk's Eye,Team GO,jungle,LDLC OL,19
0,Heavenly Vision,Team GO,jungle,LDLC OL,19
0,Holy Sword,Team GO,jungle,LDLC OL,19
0,Huntress of Souls,Team GO,jungle,LDLC OL,19
0,Immortal Breastplate,Team GO,jungle,LDLC OL,19
0,Imperious Gauntlet,Team GO,jungle,LDLC OL,19
9,Incapacitor,Team GO,jungle,LDLC OL,19
0,Legend Aura,Team GO,jungle,LDLC OL,19
11,Magnetic Disintegrator,Team GO,jungle,LDLC OL,19
0,Meteorites,Team GO,jungle,LDLC OL,19
20,Obsidian Battle Plate,Team GO,jungle,LDLC OL,19
0,Omnipresent Amulet,Team GO,jungle,LDLC OL,19
0,Omnipresent Spirit,Team GO,jungle,LDLC OL,19
0,Perfect Scythe,Team GO,jungle,LDLC OL,19
0,Precise Hammer,Team GO,jungle,LDLC OL,19
0,Rampage Momentum,Team GO,jungle,LDLC OL,19
10,Rock Tomb,Team GO,jungle,LDLC OL,19
20,Sacred Help,Team GO,jungle,LDLC OL,19
20,Savage Looter,Team GO,jungle,LDLC OL,19
9,Scythe,Team GO,jungle,LDLC OL,19
0,Secret Scroll,Team GO,jungle,LDLC OL,19
3,Sharp Blade,Team GO,jungle,LDLC OL,19
0,Siege Mace,Team GO,jungle,LDLC OL,19
0,Soul Hunter,Team GO,jungle,LDLC OL,19
15,Spirit of the Squire,Team GO,jungle,LDLC OL,19
0,Spirit of the Warrior,Team GO,jungle,LDLC OL,19
0,Staff of Conquered Worlds,Team GO,jungle,LDLC OL,19
18,Steel Aura,Team GO,jungle,LDLC OL,19
0,Swords of Darkness,Team GO,jungle,LDLC OL,19
0,The Puppeteer,Team GO,jungle,LDLC OL,19
0,The Stalker,Team GO,jungle,LDLC OL,19
0,The Visionary,Team GO,jungle,LDLC OL,19
0,Thirsty Dagger,Team GO,jungle,LDLC OL,19
0,Thirsty Scythes,Team GO,jungle,LDLC OL,19
0,Treasurer's Wisdom,Team GO,jungle,LDLC OL,19
0,Trimeteor,Team GO,jungle,LDLC OL,19
0,Unstoppable Lightning,Team GO,jungle,LDLC OL,19
0,Versatil Saber,Team GO,jungle,LDLC OL,19
16,Wild Claw,Team GO,jungle,LDLC OL,19
10,Wild Spirit,Team GO,jungle,LDLC OL,19
16,Arcane Adrenaline,Team GO,mid,LDLC OL,23
12,Arcane Explosive,Team GO,mid,LDLC OL,23
0,Beast Hunter,Team GO,mid,LDLC OL,23
0,Being of Light,Team GO,mid,LDLC OL,23
14,Berseker Ax,Team GO,mid,LDLC OL,23
12,Collecting Hammer,Team GO,mid,LDLC OL,23
0,Colossal Mace,Team GO,mid,LDLC OL,23
0,Conquering Staff,Team GO,mid,LDLC OL,23
0,Crown of the Dwarf King,Team GO,mid,LDLC OL,23
0,Dance of Death,Team GO,mid,LDLC OL,23
10,Death Helper,Team GO,mid,LDLC OL,23
0,Demon Claws,Team GO,mid,LDLC OL,23
25,Divine Ascent,Team GO,mid,LDLC OL,23
0,,Team GO,mid,LDLC OL,23
0,Elemental Discharge,Team GO,mid,LDLC OL,23
18,Equivalent Totem,Team GO,mid,LDLC OL,23
16,Fast Furious Blade,Team GO,mid,LDLC OL,23
0,Final Asteroid,Team GO,mid,LDLC OL,23
5,Guardian Totem,Team GO,mid,LDLC OL,23
0,Hawk's Eye,Team GO,mid,LDLC OL,23
0,Heavenly Vision,Team GO,mid,LDLC OL,23
0,Holy Sword,Team GO,mid,LDLC OL,23
0,Huntress of Souls,Team GO,mid,LDLC OL,23
0,Immortal Breastplate,Team GO,mid,LDLC OL,23
0,Imperious Gauntlet,Team GO,mid,LDLC OL,23
3,Incapacitor,Team GO,mid,LDLC OL,23
0,Legend Aura,Team GO,mid,LDLC OL,23
11,Magnetic Disintegrator,Team GO,mid,LDLC OL,23
0,Meteorites,Team GO,mid,LDLC OL,23
20,Obsidian Battle Plate,Team GO,mid,LDLC OL,23
0,Omnipresent Amulet,Team GO,mid,LDLC OL,23
0,Omnipresent Spirit,Team GO,mid,LDLC OL,23
15,Perfect Scythe,Team GO,mid,LDLC OL,23
18,Precise Hammer,Team GO,mid,LDLC OL,23
0,Rampage Momentum,Team GO,mid,LDLC OL,23
0,Rock Tomb,Team GO,mid,LDLC OL,23
0,Sacred Help,Team GO,mid,LDLC OL,23
0,Savage Looter,Team GO,mid,LDLC OL,23
19,Scythe,Team GO,mid,LDLC OL,23
0,Secret Scroll,Team GO,mid,LDLC OL,23
6,Sharp Blade,Team GO,mid,LDLC OL,23
0,Siege Mace,Team GO,mid,LDLC OL,23
0,Soul Hunter,Team GO,mid,LDLC OL,23
12,Spirit of the Squire,Team GO,mid,LDLC OL,23
0,Spirit of the Warrior,Team GO,mid,LDLC OL,23
0,Staff of Conquered Worlds,Team GO,mid,LDLC OL,23
0,Steel Aura,Team GO,mid,LDLC OL,23
0,Swords of Darkness,Team GO,mid,LDLC OL,23
0,The Puppeteer,Team GO,mid,LDLC OL,23
0,The Stalker,Team GO,mid,LDLC OL,23
0,The Visionary,Team GO,mid,LDLC OL,23
0,Thirsty Dagger,Team GO,mid,LDLC OL,23
25,Thirsty Scythes,Team GO,mid,LDLC OL,23
17,Treasurer's Wisdom,Team GO,mid,LDLC OL,23
0,Trimeteor,Team GO,mid,LDLC OL,23
0,Unstoppable Lightning,Team GO,mid,LDLC OL,23
11,Versatil Saber,Team GO,mid,LDLC OL,23
4,Wild Claw,Team GO,mid,LDLC OL,23
0,Wild Spirit,Team GO,mid,LDLC OL,23
0,Arcane Adrenaline,Team GO,bot,LDLC OL,74
12,Arcane Explosive,Team GO,bot,LDLC OL,74
0,Beast Hunter,Team GO,bot,LDLC OL,74
0,Being of Light,Team GO,bot,LDLC OL,74
14,Berseker Ax,Team GO,bot,LDLC OL,74
0,Collecting Hammer,Team GO,bot,LDLC OL,74
11,Colossal Mace,Team GO,bot,LDLC OL,74
24,Conquering Staff,Team GO,bot,LDLC OL,74
13,Crown of the Dwarf King,Team GO,bot,LDLC OL,74
8,Dance of Death,Team GO,bot,LDLC OL,74
0,Death Helper,Team GO,bot,LDLC OL,74
0,Demon Claws,Team GO,bot,LDLC OL,74
25,Divine Ascent,Team GO,bot,LDLC OL,74
0,,Team GO,bot,LDLC OL,74
0,Elemental Discharge,Team GO,bot,LDLC OL,74
18,Equivalent Totem,Team GO,bot,LDLC OL,74
16,Fast Furious Blade,Team GO,bot,LDLC OL,74
0,Final Asteroid,Team GO,bot,LDLC OL,74
4,Guardian Totem,Team GO,bot,LDLC OL,74
8,Hawk's Eye,Team GO,bot,LDLC OL,74
0,Heavenly Vision,Team GO,bot,LDLC OL,74
10,Holy Sword,Team GO,bot,LDLC OL,74
0,Huntress of Souls,Team GO,bot,LDLC OL,74
14,Immortal Breastplate,Team GO,bot,LDLC OL,74
0,Imperious Gauntlet,Team GO,bot,LDLC OL,74
15,Incapacitor,Team GO,bot,LDLC OL,74
40,Legend Aura,Team GO,bot,LDLC OL,74
0,Magnetic Disintegrator,Team GO,bot,LDLC OL,74
0,Meteorites,Team GO,bot,LDLC OL,74
20,Obsidian Battle Plate,Team GO,bot,LDLC OL,74
0,Omnipresent Amulet,Team GO,bot,LDLC OL,74
0,Omnipresent Spirit,Team GO,bot,LDLC OL,74
0,Perfect Scythe,Team GO,bot,LDLC OL,74
0,Precise Hammer,Team GO,bot,LDLC OL,74
15,Rampage Momentum,Team GO,bot,LDLC OL,74
10,Rock Tomb,Team GO,bot,LDLC OL,74
0,Sacred Help,Team GO,bot,LDLC OL,74
0,Savage Looter,Team GO,bot,LDLC OL,74
21,Scythe,Team GO,bot,LDLC OL,74
18,Secret Scroll,Team GO,bot,LDLC OL,74
42,Sharp Blade,Team GO,bot,LDLC OL,74
0,Siege Mace,Team GO,bot,LDLC OL,74
0,Soul Hunter,Team GO,bot,LDLC OL,74
3,Spirit of the Squire,Team GO,bot,LDLC OL,74
16,Spirit of the Warrior,Team GO,bot,LDLC OL,74
0,Staff of Conquered Worlds,Team GO,bot,LDLC OL,74
0,Steel Aura,Team GO,bot,LDLC OL,74
17,Swords of Darkness,Team GO,bot,LDLC OL,74
0,The Puppeteer,Team GO,bot,LDLC OL,74
0,The Stalker,Team GO,bot,LDLC OL,74
0,The Visionary,Team GO,bot,LDLC OL,74
15,Thirsty Dagger,Team GO,bot,LDLC OL,74
25,Thirsty Scythes,Team GO,bot,LDLC OL,74
17,Treasurer's Wisdom,Team GO,bot,LDLC OL,74
30,Trimeteor,Team GO,bot,LDLC OL,74
18,Unstoppable Lightning,Team GO,bot,LDLC OL,74
11,Versatil Saber,Team GO,bot,LDLC OL,74
4,Wild Claw,Team GO,bot,LDLC OL,74
0,Wild Spirit,Team GO,bot,LDLC OL,74
0,Arcane Adrenaline,Team GO,support,LDLC OL,33
0,Arcane Explosive,Team GO,support,LDLC OL,33
